Month,Day,Year,Message,Source
12,12,2020,"December 12, 2020 at 7:00 The new snow has made the rocks and other obstacles harder to see and easier to hit. This storm's new snow and wind have also added potential avalanche concerns. Unstable slabs of wind drifted snow (wind slabs) may exist on open slopes near ridgelines on almost any aspect today. Human triggered avalanches will be possible. MODERATE avalanche danger exists in near and above treeline terrain.",sac
5,3,2020,"May 3, 2020 at 6:48 A good overnight refreeze and cooler windy weather will mean firm snow surfaces this morning. As the day warms up and the refreeze melts, avalanches of loose wet snow may become possible on steep sunny slopes this afternoon. Cornice fall will also remain possible. This afternoon MODERATE avalanche danger will form at all elevations. This is the last avalanche forecast for the season.",sac
5,2,2020,"May 2, 2020 at 6:54 A good overnight refreeze and cooler weather should allow a longer window for supportable snow today, but avalanches of loose wet snow may still be possible this afternoon once the surface crust melts. Cornice fall will also remain possible. By this afternoon MODERATE avalanche danger will exist at all elevations. The last avalanche forecast for the season will be on Sunday, May 3rd.",sac
5,1,2020,"May 1, 2020 at 6:45 A partial overnight refreeze of the snow surface is expected for this morning.  Loose wet avalanches and cornice fall will become possible as rapid warming occurs.  MODERATE avalanche danger will exist at all elevations.  The last avalanche forecast for the season will be on Sunday May 3rd.",sac
4,30,2020,"April 30, 2020 at 6:46 A partial refreeze of the snow surface is expected this morning.  Loose wet avalanches will become possible as the snow surface melts and loses supportability.  Cornice fall will also be a concern.  MODERATE avalanche danger will exist today at all elevations.  The last avalanche forecast for the season will be on Sunday May 3rd.",sac
4,29,2020,"April 29, 2020 at 6:40 Last night's refreeze will be short lived this morning. Once the surface crust melts away, a loose wet avalanche problem will be present. Cornice fall remains an additional hazard. MODERATE avalanche danger exists today at all elevations. The last avalanche forecast for this season will post on May 3rd.",sac
4,28,2020,"April 28, 2020 at 6:47 Once the surface crust from last night's refreeze melts away, a loose wet avalanche problem will be present. Cornice failures remain an additional hazard. MODERATE avalanche danger will exist today at all elevations.",sac
4,27,2020,"April 27, 2020 at 7:00 Warm sunny weather today will make short work of last night's refreeze and avalanches of loose wet snow will be possible as soon as the surface crust melts. Cornice failures also remain possible today. MODERATE avalanche danger will quickly form at all elevations.",sac
4,26,2020,"April 26, 2020 at 6:51 Last night's refreeze won't last long in today's sunny warm weather. Once it melts, avalanches of loose wet snow and cornice failures will be possible. MODERATE avalanche danger will quickly form at all elevations today.",sac
4,25,2020,"April 25, 2020 at 6:59 Warm spring weather will quickly melt through whatever refreeze occurred last night and allow avalanches of loose wet snow to become possible before midday. Cornice fall is also a possibility. MODERATE avalanche danger will form at all elevations once the surface crust melts, exposing areas of deep wet snow.",sac
4,24,2020,"April 24, 2020 at 6:55 A weak refreeze of the snow surface is expected again today with above freezing overnight temperatures and clear skies.  Loose wet avalanches and cornice fall will be possible as rapid warming occurs.  MODERATE avalanche danger will exist today at all elevations.",sac
4,23,2020,"April 23, 2020 at 6:55 Above freezing overnight temperatures along with mostly clear skies will provide a weak refreeze of the snow surface.  Rapid warming starting early this morning will make loose wet avalanches and cornice fall avalanche problems for today.  MODERATE avalanche danger will exist at all elevations.",sac
4,22,2020,"April 22, 2020 at 6:42 Last night's snow surface refreeze is expected to be relatively weak. Rapid warming conditions early this morning will quickly create the possibility of loose wet snow avalanches at all elevations today. Cornice fall is also a possibility. MODERATE avalanche danger will form rapidly at all elevations once the surface crust melts away, exposing areas of deep wet snow.",sac
4,21,2020,"April 21, 2020 at 6:49 Firm surface conditions early this morning will give way to snow surface melt and the possibility of loose wet snow avalanches at all elevations as the day progresses. MODERATE avalanche danger will exist today at all elevations once the surface crust melts away, exposing areas of deep wet snow.",sac
4,20,2020,"April 20, 2020 at 6:57 Sunshine this morning and rain showers this afternoon should provide enough warming for avalanches of loose wet snow to become possible on mid to low elevation slopes again today. At upper elevations where this afternoon's precipitation falls as snow, loose wet avalanches may remain unlikely. Slabs of wet snow may also still warrant concern in some areas. The avalanche danger will rise to MODERATE at mid to low elevations and should remain LOW at upper elevations today.",sac
4,19,2020,"April 19, 2020 at 7:00 Spring weather with some sunshine should provide enough warming for avalanches of loose wet snow to become possible on steep slopes again today. Slabs of wet snow may also still warrant concern in some areas. The avalanche danger is MODERATE today.",sac
4,17,2020,"April 17, 2020 at 6:59 Scattered showers and thunderstorms will become possible today.  Loose wet and wet slab avalanche problems will continue for our area.  MODERATE avalanche danger will exist at all elevations.",sac
4,16,2020,"April 16, 2020 at 6:56 Sunny and warm conditions are expected today with the chance of showers and thunderstorms this afternoon.  Loose wet and wet slab avalanche problems will continue to be a concern.  MODERATE avalanche danger will exist as rapid daytime warming occurs.",sac
4,15,2020,"April 15, 2020 at 6:46 Rapid warming conditions and snow surface melt will raise concern for a variety of wet snow avalanche problems today including loose wet, wet slab, and cornice collapse. MODERATE avalanche danger is expected to form quickly today for all elevations, further increasing to CONSIDERABLE danger during the afternoon hours.",sac
4,11,2020,"April 11, 2020 at 7:27 Warm sunny weather today will cause sluffs of wet snow to become a problem at all elevations as the day warms up. In addition to these loose wet avalanches, lingering slabs of wind drifted snow may still exist in some near and above treeline areas as well as an unlikely but not impossible persistent slab problem in some isolated spot. Human triggered avalanches remain possible today. MODERATE avalanche danger continues at all elevations.",sac
4,10,2020,"April 10, 2020 at 7:00 Sunny skies and warmer temperatures are expected for today.  Human triggered avalanches are possible due to wind slab, persistent slab, and loose wet avalanche problems.  MODERATE avalanche danger continues at all elevations.",sac
4,9,2020,"April 9, 2020 at 7:00 Elevated avalanche conditions continue with wind slab, persistent slab, and loose wet avalanche problems.  Human triggered avalanches remain possible today.  MODERATE avalanche danger exists at all elevations.",sac
4,8,2020,"April 8, 2020 at 6:58 Newly formed slabs of wind drifted snow, persistent instability, and springtime wet snow instability are all potential avalanche problems in the backcountry today. Rapidly changing weather conditions are expected again today with isolated thunderstorms possible this afternoon. Avalanche danger is MODERATE at all elevations.",sac
4,7,2020,"April 7, 2020 at 6:55 Don't be fooled by the danger rating. If you trigger a slab avalanche today it could be ugly and occur on a slope that already has many tracks on it. MODERATE avalanche danger exists at all elevations with persistent slab and loose wet avalanche problems.",sac
4,2,2020,"April 2, 2020 at 6:59 Unstable snowpack conditions will continue today.  A mix of wind slab, persistent slab, and loose wet avalanche problems will exist.  MODERATE avalanche danger will continue at all elevations.",sac
4,1,2020,"April 1, 2020 at 6:59 Unstable conditions are ongoing with continued avalanche activity. Numerous avalanche problems arising from wind drifted snow, persistent instability, and snow surface warming will coexist in the backcountry today. Avalanche danger is MODERATE at all elevations.",sac
3,31,2020,"March 31, 2020 at 6:58 Another persistent slab avalanche occurred yesterday afternoon. Numerous avalanche problems arising from wind drifted snow, persistent instability, and snow surface warming will coexist in the backcountry today. Avalanche danger is MODERATE at all elevations.",sac
3,30,2020,"March 30, 2020 at 6:59 Recent snow and wind have built fresh slabs of wind drifted snow and large fragile cornices on and above slopes in near and above treeline terrain. Human triggered wind slab avalanches will be possible today. Slab avalanches breaking on a weak layer of buried surface hoar have become unlikely, but they may not be impossible on some isolated terrain feature. MODERATE avalanche danger exists at all elevations.",sac
3,29,2020,"March 29, 2020 at 7:00 Slab avalanches 1 to 3 ft deep that break on a weak layer of buried surface hoar remain possible at all elevations today. New snow and wind may also form fresh slabs of wind drifted snow in some areas. These wind slabs could step down to break on the persistent weak layer. Choosing conservative terrain can help avoid getting caught by a persistent slab problem that is unusual for this area. MODERATE avalanche danger will continue.",sac
3,28,2020,"March 28, 2020 at 7:00 People triggered slab avalanches 1 to 3 ft deep that broke on a weak layer of buried surface hoar yesterday. This persistent slab problem exists at all elevations. Unstable slabs of wind drifted snow may also break on this weak layer. People can still trigger persistent slab and wind slab avalanches today and they can still trigger them remotely from lower angle terrain. Choosing conservative terrain can help avoid getting caught by this unusual problem. MODERATE avalanche danger will continue.",sac
3,27,2020,"March 27, 2020 at 7:00 Buried surface hoar beneath our recent storm snow has been found in the forecast region creating a persistent slab avalanche problem. Wind slab and loose wet avalanche problems will also be possible today.  Multiple persistent slab and wind slab avalanches were reported yesterday.  MODERATE avalanche danger will exist with human triggered avalanches expected.",sac
3,26,2020,"March 26, 2020 at 7:00 Numerous avalanches were reported yesterday throughout the forecast region.  Human triggered avalanches will remain possible today due to wind slab and loose dry avalanche problems.  MODERATE avalanche danger will exist at all elevations.",sac
3,24,2020,"March 24, 2020 at 6:57 Blowing and drifting snow will deposit in lee areas forming unstable wind slabs above treeline and near treeline. Areas of unstable snow may form in wind protected areas near treeline and below treeline during the late day hours, possibly sooner. MODERATE avalanche danger exists above treeline and near treeline. LOW avalanche danger below treeline early this morning will increase to MODERATE danger as the day progresses.",sac
3,23,2020,"March 23, 2020 at 6:59 Fresh slabs of wind drifted snow and fragile cornices should start to form in near and above treeline terrain today due to strong winds transporting old snow and new snow accumulation. In addition to these new wind slabs, an unlikely but not impossible deep slab problem still may exist on some isolated near and below treeline slopes. MODERATE avalanche danger exists at all elevations.",sac
3,22,2020,"March 22, 2020 at 7:03 Pesky ENE winds have left small fresh slabs of wind drifted snow near upper elevation ridgelines. Daytime warming and sunshine may also allow some loose wet avalanche problems to form on lower elevation sunny slopes. On top of these two problems, an unlikely but not impossible deep slab problem still may exist on some isolated near and below treeline slopes. MODERATE avalanche danger continues.",sac
3,21,2020,"March 21, 2020 at 6:56 Loose wet avalanches will become possible today as daytime warming and increased solar radiation occur at all elevations.  A deep slab avalanche problem is unlikely, but not impossible in near and below treeline areas.  MODERATE avalanche danger continues.",sac
3,20,2020,"March 20, 2020 at 7:01 Areas of unstable snow continue to exist throughout the forecast region.  Human triggered avalanches will remain possible today at all elevations due to wind slab, deep slab, and loose wet avalanche problems.  MODERATE avalanche danger will exist.",sac
3,19,2020,"March 19, 2020 at 7:00 Wind-loaded near and above treeline terrain still holds fragile cornices and slabs of wind drifted snow. People can still trigger wind slab avalanches in these areas. Triggering a deep slab avalanche is becoming unlikely but may not be impossible in some isolated near and below treeline terrain where old weak snow lurks below the storm snow. MODERATE avalanche danger exists at all elevations.",sac
3,18,2020,"March 18, 2020 at 7:00 While the new snow has started to consolidate, people recreating on the snow could still trigger avalanches in wind-loaded near and above treeline terrain where fragile cornices and slabs of wind drifted snow exist. A lingering deep slab avalanche problem also exists in some near and below treeline terrain where old weak snow lurks below the storm snow. MODERATE avalanche danger exists at all elevations.",sac
3,8,2020,"March 8, 2020 at 6:51 Slabs of wind drifted snow that formed over the last 24 hours above treeline and near treeline are the main avalanche concern today. There is a slight chance that a minor loose wet avalanche problem could develop today. MODERATE avalanche danger exists above treeline and near treeline with LOW avalanche danger below treeline.",sac
3,7,2020,"March 7, 2020 at 6:42 Wind drifted new snow will lead to a wind slab avalanche problem today in above treeline and near treeline areas. MODERATE avalanche danger will exist today above treeline and near treeline. LOW avalanche danger will exist in wind protected areas below treeline. Anticipate that the shallow new snow will hide rocks and logs that have been barely protruding from the existing snowpack.",sac
3,6,2020,"March 6, 2020 at 6:50 Warm temperatures today will make loose wet avalanches possible as daytime warming occurs into the mid-day to afternoon hours.  MODERATE avalanche danger is expected at all elevations.  Updated at 8:15am to correct problem rose.",sac
3,5,2020,"March 5, 2020 at 6:47 Loose wet avalanches will become possible at all elevations today.  Avalanche danger will rise to MODERATE as daytime warming occurs.",sac
3,4,2020,"March 4, 2020 at 6:48 Loose wet avalanche activity will become possible at all elevations as daytime warming occurs today.  MODERATE avalanche danger will exist.",sac
3,2,2020,"March 2, 2020 at 6:59 Two main avalanche concerns exist for today: the fresh slabs of wind drifted snow deposited by the ENE winds and strong sunshine and warmer temperatures creating wet snow instabilities. Human triggered wind slabs and loose wet avalanches will be possible today. MODERATE avalanche danger exists at all elevations.",sac
2,29,2020,"February 29, 2020 at 6:45 Some loose wet avalanche problems may exist today near and below treeline with MODERATE avalanche danger. Following the onset of snowfall this evening, wind slab, storm slab, and/or loose dry avalanche problems are expected to form with MODERATE to CONSIDERABLE avalanche danger expected during the overnight hours at all elevations on slopes with preexisting snow cover.",sac
2,28,2020,"February 28, 2020 at 6:40 Loose wet avalanches will be possible today in sun exposed areas during the late morning and afternoon hours due to weaker refreeze conditions and continued snow surface melt. MODERATE avalanche danger will exist today at all elevations.",sac
2,27,2020,"February 27, 2020 at 6:40 Loose wet avalanches will be possible today in sun exposed areas during the late morning and afternoon hours due to weaker refreeze conditions and increased snow surface melt. MODERATE avalanche danger will exist today at all elevations.",sac
2,26,2020,"February 26, 2020 at 6:52 Increasing temperatures with decreasing winds will make loose wet avalanches possible today at all elevations.  Avalanche danger will increase to MODERATE as daytime warming occurs into the mid-day and afternoon hours.",sac
2,8,2020,"February 8, 2020 at 6:52 Another round of snow surface melt leading to the possibility of loose wet avalanches is expected today. MODERATE avalanche danger will develop today at all elevations as daytime warming and snow surface melt progresses.",sac
2,7,2020,"February 7, 2020 at 6:46 Snow surface melt in areas of direct sun exposure will create a loose wet avalanche problem as the day progresses. MODERATE avalanche danger will develop today at all elevations.",sac
2,6,2020,"February 6, 2020 at 6:41  As the day progresses, snow surface melt in areas of direct sun exposure will create loose wet avalanche problems. An increase to MODERATE avalanche danger will occur today at all elevations.",sac
2,1,2020,"February 1, 2020 at 6:40 Snow surface melt leading to loose wet avalanche problems is expected again today at all elevations, mainly in areas of direct sun exposure. Most avalanches will be fairly small, but avalanches large enough to bury a person could occur. MODERATE avalanche danger exists at all elevations.",sac
1,31,2020,"January 31, 2020 at 6:47 Snow surface melt leading to loose wet avalanche problems is expected today at all elevations, mainly in areas of direct sun exposure. Most avalanches will be fairly small, but avalanches large enough to bury a person could occur. MODERATE avalanche danger exists at all elevations.",sac
1,29,2020,"January 29, 2020 at 6:55 High winds will continue today with blowing snow.  Human triggered wind slab avalanches will remain possible.  MODERATE avalanche danger will exist in near and above treeline terrain with LOW avalanche danger in below treeline areas.",sac
1,28,2020,"January 28, 2020 at 6:58 Increasing winds will create wind drifted snow in near and above treeline areas today.  MODERATE avalanche danger will exist in near and above treeline areas due to wind slabs, with  LOW avalanche danger in below treeline terrain.",sac
1,27,2020,"January 27, 2020 at 7:00 Slabs of wind drifted snow that fail in response to a person recreating on a slope remain possible today in wind-exposed areas in near and above treeline terrain. Avalanches on the Jan 4 persistent weak layer have moved into the unlikely but not impossible category. If they did occur they would have serious consequences. Avalanche danger is MODERATE for all elevations.",sac
1,26,2020,"January 26, 2020 at 7:00 Slabs of wind drifted snow at upper elevations and sluffs of wet snow at lower elevations are possible today. New loading on the persistent weak layer of crust and sugary faceted snow means that higher consequence avalanches may also be possible today. Avalanche danger is MODERATE for all elevations.",sac
1,25,2020,"January 25, 2020 at 6:53 Wind drifted snow that has formed into slabs remains an avalanche problem today above treeline and near treeline. A persistent weak layer of crust and sugary faceted snow is keeping isolated instability and a pesky low likelihood high consequence avalanche problem ongoing near treeline and below treeline. Avalanche danger is MODERATE for all elevations.",sac
1,24,2020,"January 24, 2020 at 6:55 A low likelihood high consequence persistent slab avalanche problem lingers below treeline and near treeline with ongoing isolated instability. Lingering wet snow surface conditions below 8,500' may allow for some very small loose wet avalanches. Wind and light snow last night may have created isolated slabs of wind drifted snow near and above treeline. MODERATE avalanche danger exists at all elevations.",sac
1,23,2020,"January 23, 2020 at 6:49 Snowpack stability is improving, but a low likelihood high consequence persistent slab avalanche problem lingers below treeline and near treeline. Warming conditions and light rain on snow this afternoon and tonight below 8,000' may trigger some rollerballs and very small loose wet snow avalanches. MODERATE avalanche danger continues below treeline and near treeline with LOW avalanche danger above treeline.",sac
1,22,2020,"January 22, 2020 at 7:00 Human triggered avalanches remain possible today with potential high consequences.  MODERATE avalanche danger exists with possible wind slabs and persistent slab avalanche problems.",sac
1,15,2020,"January 15, 2020 at 7:00 Human triggered wind slab avalanches will be possible today.  MODERATE avalanche danger will exist in near and above treeline areas due to wind slabs with LOW avalanche danger in below treeline terrain.  Avalanche danger is expected to increase dramatically tomorrow.",sac
1,14,2020,"January 14, 2020 at 6:59 Light snow accumulations overnight with gale force winds will create wind drifted snow in near and above treeline areas.  Active weather will continue today with high winds throughout the forecast region.  MODERATE avalanche danger will exist in near and above treeline areas due to wind slabs, with LOW avalanche danger continuing in below treeline terrain.",sac
1,13,2020,"January 13, 2020 at 6:59 Continous strong SW winds have formed slabs of wind drifted snow that the weight of a person could still break on many leeward facing slopes in near and above treeline terrain. As more snow accumulates tonight, expect larger and easier to trigger wind slabs to form. MODERATE avalanche danger exists near and above treeline with LOW avalanche danger below treeline.",sac
1,12,2020,"January 12, 2020 at 6:59 Unstable slabs of wind drifted snow may still exist on leeward facing slopes in near and above treeline terrain. Human triggered wind slab avalanches remain possible today. MODERATE avalanche danger exists near and above treeline with LOW avalanche danger below treeline.",sac
1,11,2020,"January 11, 2020 at 6:53 Anticipate encountering unstable slabs of wind drifted snow in wind exposed areas near treeline and above treeline today. MODERATE avalanche danger exists above treeline and near treeline with LOW avalanche danger below treeline.",sac
1,10,2020,"January 10, 2020 at 6:48 Strong winds from both the SW and NE have drifted snow and deposited it as small unstable wind slabs on a variety of slopes above treeline and near treeline. Warming conditions today may allow for some minor wet snow instability on slopes in direct sun. MODERATE avalanche danger exists in wind exposed areas above treeline and near treeline with LOW avalanche danger below treeline.",sac
1,9,2020,"January 9, 2020 at 6:50 Anticipate encountering unstable slabs of wind drifted snow today in wind exposed areas near treeline and above treeline. MODERATE avalanche danger exists above treeline and near treeline with LOW avalanche danger below treeline.",sac
1,2,2020,"January 2, 2020 at 6:56 MODERATE avalanche danger lingers above 9,000' in above treeline and near treeline terrain due to shallow slabs of wind drifted snow (wind slabs). Anticipate a travel hazard today with rain crust on all aspects up to about 9,000' making long sliding falls possible. LOW avalanche danger exists for areas below 9,000' and for below treeline terrain.",sac
12,31,2019,"December 31, 2019 at 7:00 MODERATE avalanche danger will remain with wind slabs possible in near and above treeline areas.  LOW avalanche danger will continue in below treeline terrain.  This two day avalanche forecast will be updated on Thursday morning by 7am.",sac
12,30,2019,"December 30, 2019 at 6:58 Blowing snow will continue today with increasing and shifting winds.  MODERATE avalanche danger will exist in near and above treeline areas due to wind slabs.  Below treeline areas will have low avalanche danger.",sac
12,29,2019,"December 29, 2019 at 6:58 MODERATE avalanche danger still exists in near and above treeline terrain due to shifting winds and blowing snow. Slabs of wind drifted snow (wind slabs) could exist on almost any wind-exposed slope. The avalanche danger remains LOW in wind-protected below treeline areas.",sac
12,28,2019,"December 28, 2019 at 6:52 MODERATE avalanche danger continues above treeline and near treeline due to recently wind drifted snow. Wind slab avalanches occurred yesterday. LOW avalanche danger continues in wind protected areas below treeline.",sac
12,27,2019,"December 27, 2019 at 6:47 MODERATE avalanche danger continues above treeline and near treeline as ENE wind continues to drift snow and form wind slabs. LOW avalanche danger continues in wind protected areas below treeline.",sac
12,26,2019,"December 26, 2019 at 6:54 MODERATE avalanche danger exists above treeline and near treeline due to an overnight wind shift to the ENE that has likely drifted snow and formed new wind slabs. LOW avalanche danger continues for wind protected areas below treeline.",sac
12,24,2019,"December 24, 2019 at 6:52 MODERATE avalanche danger will exist over the next two days due to a wind slab avalanche problem in near and above treeline terrain.  LOW avalanche danger will be in below treeline areas.  This two day avalanche forecast will be updated on Thursday morning by 7am.",sac
12,23,2019,"December 23, 2019 at 6:56 MODERATE avalanche danger will exist at all elevations today.  Wind slabs that formed yesterday will be a concern in near and above treeline areas.  Loose dry avalanches will be possible in below treeline areas.  Human triggered avalanches are possible today.",sac
12,21,2019,"December 21, 2019 at 6:45 MODERATE avalanche danger continues above treeline and near treeline due to a variety of difficult to trigger hard and soft wind slabs. LOW avalanche danger exists in wind protected areas below treeline.",sac
12,20,2019,"December 20, 2019 at 6:54 MODERATE avalanche danger continues above treeline and near treeline due to hard wind slabs. Areas of unstable snow are isolated, but the consequences of becoming caught in an avalanche are elevated due to the specifics of the current avalanche problem. LOW avalanche danger exists in wind protected areas below treeline.",sac
12,19,2019,"December 19, 2019 at 6:55 MODERATE avalanche danger continues for above treeline and near treeline terrain due to wind slabs formed yesterday from deposits of wind drifted snow. Significant uncertainty exists for near treeline terrain where a wind slab avalanche yesterday was observed to have unusual characteristics. Below treeline, LOW avalanche danger continues.",sac
12,18,2019,"December 18, 2019 at 6:53 MODERATE avalanche danger will exist in near and above treeline areas due to wind slabs.  LOW avalanche danger will continue in below treeline areas.  Human triggered avalanches are possible today.",sac
12,17,2019,"December 17, 2019 at 6:50 Increasing and shifting winds will keep the avalanche danger at MODERATE today due to wind slabs in near and above treeline terrain.  LOW avalanche danger will continue in below treeline areas.",sac
12,16,2019,"December 16, 2019 at 6:55 MODERATE avalanche danger will continue in above treeline terrain due to wind slabs.  LOW avalanche danger will exist in near and below treeline terrain.",sac
12,15,2019,"December 15, 2019 at 6:56 MODERATE avalanche danger will exist in near and above treeline terrain today due to the presence of both new and old wind slabs. Human-triggered avalanches remain possible on steep slopes where slabs of wind drifted snow have formed. Avalanche activity is unlikely in sheltered, below treeline terrain (LOW avalanche danger).",sac
12,12,2019,"December 12, 2019 at 6:59 MODERATE avalanche danger exists at all elevations. Wind drifted new snow over the highest elevations has created the potential for wind slab avalanches. Rain on snow has created the potential for loose wet avalanches.",sac
12,11,2019,"December 11, 2019 at 6:58 MODERATE avalanche danger will continue in near and above treeline areas due to wind slabs. Storm slabs are becoming unlikely, with LOW avalanche danger in below treeline areas.",sac
12,10,2019,"December 10, 2019 at 7:00 MODERATE avalanche danger will exist due to a combination of wind slab and storm slab avalanche problems.  Unusual storm slab conditions continue with buried surface hoar beneath the recent storm snow.  Human triggered avalanches are possible in specific areas today.",sac
12,9,2019,"December 9, 2019 at 6:59 MODERATE avalanche danger will exist today in near and above treeline areas due to lingering wind slabs.  MODERATE avalanche danger will also exist in below treeline areas due to possible storm slabs.  Uncertainty exists about storm slabs and the potential for buried surface hoar.",sac
12,5,2019,"December 5, 2019 at 6:56 Wind last night created the possibility for drifting snow and new wind slabs in some areas today. This has caused an increase to MODERATE avalanche danger for near treeline and above treeline areas. In wind protected areas below treeline, LOW avalanche danger continues.",sac
12,3,2019,"December 3, 2019 at 6:45 MODERATE avalanche danger will exist in near and above treeline areas due to lingering wind slabs.  LOW avalanche danger will be in below treeline areas.  Early season conditions exist with a thin snowpack and numerous exposed and barely covered obstacles.",sac
11,30,2019,"November 30, 2019 at 6:59 Lingering wind slabs will keep the avalanche danger at MODERATE in near and above treeline terrain today. As the next winter storm starts to impact the region tonight, expect the avalanche danger to rise quickly. In addition to the avalanche concerns, the thin snowpack presents hazards in the form of numerous exposed and barely covered obstacles.",sac
11,29,2019,"November 29, 2019 at 6:50 MODERATE Avalanche Danger will exist in near and above treeline areas due to wind slabs.  Early season conditions with a thin snowpack and obstacles are present throughout the forecast region.",sac
4,20,2019,"April 20, 2019 at 6:49 MODERATE avalanche danger exists from the start today due to poor conditions for snow surface refreeze last night. A loose wet avalanche problem is expected at all elevations today.",sac
4,16,2019,"April 16, 2019 at 6:55 New snow overnight along with strong winds will continue through the morning.  MODERATE avalanche danger will exist today due to wind slab and loose wet avalanche problems.",sac
4,9,2019,"April 9, 2019 at 6:55 Colder temperatures, strong winds, and some light snow flurries are expected throughout today.  MODERATE avalanche danger will continue due to a loose wet avalanche problem.",sac
4,8,2019,"April 8, 2019 at 6:46 MODERATE avalanche danger continues today at all elevations due to an ongoing loose wet avalanche problem. Unstable surface wet snow is expected all day today due to poor overnight refreeze and warm air temperatures.",sac
4,7,2019,"April 7, 2019 at 6:45 MODERATE avalanche danger is expected today at all elevations due to a combination of loose wet avalanches and lingering wind slabs. Anticipate increasing avalanche concerns due to warming as the day progresses.",sac
4,6,2019,"April 6, 2019 at 6:59 MODERATE avalanche danger will exist at all elevations today as daytime warming and potential rain on snow allow loose wet avalanches to become possible. Small wind slab problems may also exist on some exposed slopes in near and above treeline terrain.",sac
4,4,2019,"April 4, 2019 at 6:58 The avalanche danger remains MODERATE for all elevations. Daytime warming and a weak overnight refreeze make loose wet avalanches an ongoing problem. Some lingering wind slab problems may still exist at the upper elevations.",sac
4,3,2019,"April 3, 2019 at 6:58 MODERATE avalanche danger will exist today due to loose wet and wind slab avalanche problems.  Human triggered avalanches remain possible.",sac
